Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:58.092996
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,350.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Name,Sulfate_Jarosite_Natro9_McCollom_Ehlmann
Sample Type,
Viewing Geometry,
Wavelength,Response
1004.0,0.1766
1005.0,0.1768
1006.0,0.1773
1007.0,0.1778
1008.0,0.1785
1009.0,0.1793
1010.0,0.1803
1011.0,0.1813
1012.0,0.1821
1013.0,0.1829
1014.0,0.1835
1015.0,0.1841
1016.0,0.1845
1017.0,0.1851
1018.0,0.1858
1019.0,0.1864
1020.0,0.1873
1021.0,0.1882
1022.0,0.1889
1023.0,0.1894
1024.0,0.1901
1025.0,0.1907
1026.0,0.1914
1027.0,0.1923
1028.0,0.1931
1029.0,0.194
1030.0,0.1949
1031.0,0.1956
1032.0,0.1962
1033.0,0.1968
1034.0,0.1975
1035.0,0.1982
1036.0,0.1989
1037.0,0.1998
1038.0,0.2008
1039.0,0.2015
1040.0,0.2022
1041.0,0.2032
1042.0,0.2039
1043.0,0.2046
1044.0,0.2055
1045.0,0.2062
1046.0,0.2069
1047.0,0.2076
1048.0,0.2086
1049.0,0.2096
1050.0,0.2103
1051.0,0.2109
1052.0,0.2118
1053.0,0.2124
1054.0,0.2131
1055.0,0.214
1056.0,0.2148
1057.0,0.2157
1058.0,0.2164
1059.0,0.2171
1060.0,0.218
1061.0,0.2188
1062.0,0.2193
1063.0,0.2199
1064.0,0.2205
1065.0,0.2212
1066.0,0.2219
1067.0,0.2228
1068.0,0.2235
1069.0,0.2242
1070.0,0.2247
1071.0,0.2252
1072.0,0.2259
1073.0,0.2266
1074.0,0.2273
1075.0,0.228
1076.0,0.229
1077.0,0.2299
1078.0,0.2307
1079.0,0.2314
1080.0,0.232
1081.0,0.2321
1082.0,0.2327
1083.0,0.2333
1084.0,0.234
1085.0,0.2348
1086.0,0.2354
1087.0,0.2359
1088.0,0.2364
1089.0,0.2368
1090.0,0.2375
1091.0,0.2382
1092.0,0.2388
1093.0,0.2396
1094.0,0.2402
1095.0,0.2409
1096.0,0.2415
1097.0,0.242
1098.0,0.2423
1099.0,0.2429
1100.0,0.2435
1101.0,0.244
1102.0,0.2447
1103.0,0.2454
1104.0,0.2458
1105.0,0.2463
1106.0,0.2469
1107.0,0.2473
1108.0,0.2477
1109.0,0.2482
1110.0,0.2487
1111.0,0.2491
1112.0,0.2496
1113.0,0.2503
1114.0,0.2508
1115.0,0.2512
1116.0,0.2517
1117.0,0.2523
1118.0,0.2528
1119.0,0.2534
1120.0,0.2539
1121.0,0.2543
1122.0,0.2547
1123.0,0.2553
1124.0,0.256
1125.0,0.2566
1126.0,0.2572
1127.0,0.2574
1128.0,0.2578
1129.0,0.2582
1130.0,0.2587
1131.0,0.2593
1132.0,0.2602
1133.0,0.2607
1134.0,0.2609
1135.0,0.2615
1136.0,0.2619
1137.0,0.2623
1138.0,0.263
1139.0,0.2635
1140.0,0.2639
1141.0,0.2644
1142.0,0.2648
1143.0,0.2653
1144.0,0.266
1145.0,0.2665
1146.0,0.267
1147.0,0.2676
1148.0,0.2681
1149.0,0.2686
1150.0,0.2691
1151.0,0.2697
