Composition,
Database of Origin,Unknown
Date Added,2021-03-20 18:08:51.713785
Formula,
Grain Size,
Locality,
Material Class,
Maximum Reflectance,2500.0
Minimum Reflectance,365.0
Other Information,
References,
Resolution,
Sample Description,
Sample ID,Amph_JSC1_Johnson
Sample Name,Amph_JSC1_Johnson
Sample Type,
Viewing Geometry,
Wavelength,Response
1445.0,0.425695
1446.0,0.425869
1447.0,0.425989
1448.0,0.4261
1449.0,0.426229
1450.0,0.42636
1451.0,0.426492
1452.0,0.426631
1453.0,0.426786
1454.0,0.42695
1455.0,0.427068
1456.0,0.427158
1457.0,0.427255
1458.0,0.427361
1459.0,0.427467
1460.0,0.427568
1461.0,0.427675
1462.0,0.427794
1463.0,0.427901
1464.0,0.427988
1465.0,0.428098
1466.0,0.42824
1467.0,0.428367
1468.0,0.428482
1469.0,0.428612
1470.0,0.42875
1471.0,0.428883
1472.0,0.42901
1473.0,0.429133
1474.0,0.429266
1475.0,0.429393
1476.0,0.429504
1477.0,0.42963
1478.0,0.429792
1479.0,0.429946
1480.0,0.430064
1481.0,0.430182
1482.0,0.430325
1483.0,0.430465
1484.0,0.430547
1485.0,0.43063
1486.0,0.430758
1487.0,0.430887
1488.0,0.431015
1489.0,0.431138
1490.0,0.431248
1491.0,0.431357
1492.0,0.43147
1493.0,0.431589
1494.0,0.431731
1495.0,0.431871
1496.0,0.431953
1497.0,0.432029
1498.0,0.432146
1499.0,0.43227
1500.0,0.432382
1501.0,0.432492
1502.0,0.432608
1503.0,0.432716
1504.0,0.432839
1505.0,0.432976
1506.0,0.433066
1507.0,0.433154
1508.0,0.433229
1509.0,0.433287
1510.0,0.433382
1511.0,0.43349
1512.0,0.433574
1513.0,0.433666
1514.0,0.433764
1515.0,0.433853
1516.0,0.43392
1517.0,0.433985
1518.0,0.434086
1519.0,0.434195
1520.0,0.434284
1521.0,0.434366
1522.0,0.434457
1523.0,0.43455
1524.0,0.434638
1525.0,0.434731
1526.0,0.434826
1527.0,0.434923
1528.0,0.435022
1529.0,0.435118
1530.0,0.4352
1531.0,0.435272
1532.0,0.435345
1533.0,0.435428
1534.0,0.435522
1535.0,0.435612
1536.0,0.435673
1537.0,0.435713
1538.0,0.435772
1539.0,0.435846
1540.0,0.43592
1541.0,0.436006
1542.0,0.436097
1543.0,0.436181
1544.0,0.436254
1545.0,0.436306
1546.0,0.436366
1547.0,0.436462
1548.0,0.436553
1549.0,0.436608
1550.0,0.436649
1551.0,0.436698
1552.0,0.436751
1553.0,0.436789
1554.0,0.436857
1555.0,0.436972
1556.0,0.437075
1557.0,0.437148
1558.0,0.437219
1559.0,0.437313
1560.0,0.437393
1561.0,0.437443
1562.0,0.43752
1563.0,0.437607
1564.0,0.43768
1565.0,0.437758
1566.0,0.437821
1567.0,0.437834
1568.0,0.437864
1569.0,0.437939
1570.0,0.438006
1571.0,0.438071
1572.0,0.438131
1573.0,0.438191
1574.0,0.438275
1575.0,0.438367
1576.0,0.438441
1577.0,0.438507
1578.0,0.438575
1579.0,0.438638
1580.0,0.438698
1581.0,0.438756
1582.0,0.438809
1583.0,0.438869
1584.0,0.438931
1585.0,0.438961
1586.0,0.439003
1587.0,0.43905
1588.0,0.439095
1589.0,0.439162
1590.0,0.439233
1591.0,0.439307
1592.0,0.439362
1593.0,0.439413
1594.0,0.439478
1595.0,0.439542
1596.0,0.439601
1597.0,0.439643
1598.0,0.439696
1599.0,0.439769
1600.0,0.439839
1601.0,0.439889
1602.0,0.43994
1603.0,0.439997
1604.0,0.440052
1605.0,0.440105
1606.0,0.440143
1607.0,0.440166
1608.0,0.440189
1609.0,0.440222
1610.0,0.440278
1611.0,0.440355
1612.0,0.440424
1613.0,0.440479
1614.0,0.440545
1615.0,0.440617
1616.0,0.440682
1617.0,0.440717
1618.0,0.440751
1619.0,0.440819
1620.0,0.440876
1621.0,0.440893
1622.0,0.440913
1623.0,0.440945
1624.0,0.440971
1625.0,0.441005
1626.0,0.441079
1627.0,0.441144
1628.0,0.44118
